mfg_part_num,raw_part_desc,canonical_brand,brand_code,canonical_manufacturer,manufacturer_code,brand_resolution_status,brand_resolution_source,classpath,product_title,invoice_description,mobile_description,long_description,attributes,brand_info,mpn_confidence,lov_stats,traceability,validation,overall_confidence,needs_human_review,review_required,primary_review_reason,review_reasons
392225,"392225 22W Flor 8"" T9 30k",Philips®,PHIL,Signify North America Corp,5831,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Philips® 392225 22 W Fluorescent 8,22 W FLUORESCENT 22W,"Philips, 392225, 22 W, Industrial Grade, Commercial Quality, Heavy Duty","Philips®, Model 392225, 22 W",{'Wattage': '22 W'},"{'canonical_brand': 'Philips®', 'brand_code': 'PHIL', 'canonical_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '392225', 'part_desc': '392225 22W Flor 8"" T9 30k', 'part_manuf': 'Phillips Lighting (5831)', 'active_brand_input': 'Philips'}, 'transformations': {'extracted_mpn': '392225', 'expanded_acronyms_desc': '22W Fluorescent 8"" T9 30k', 'uom_normalized_desc': '22 W Fluorescent 8 in T9 30 K'}, 'brand_resolution': {'input_brand': 'Philips', 'resolved_brand': 'Philips®', 'brand_code': 'PHIL', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '22 W', 'normalized_value': '22 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3539,S3539 20W Halogen Pin T4,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3539 20 W Halogen Pin,20 W HALOGEN 20W,"Satco, S3539, 20 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3539, 20 W",{'Wattage': '20 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3539', 'part_desc': 'S3539 20W Halogen Pin T4', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3539', 'expanded_acronyms_desc': '20W Halogen Pin T4', 'uom_normalized_desc': '20 W Halogen Pin T4'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '20 W', 'normalized_value': '20 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3496,S3496 300W Halogen T3 Bulb,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3496 300 W Halogen T3,300 W HALOGEN 300W,"Satco, S3496, 300 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3496, 300 W",{'Wattage': '300 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3496', 'part_desc': 'S3496 300W Halogen T3 Bulb', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3496', 'expanded_acronyms_desc': '300W Halogen T3 Bulb', 'uom_normalized_desc': '300 W Halogen T3 Bulb'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '300 W', 'normalized_value': '300 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
467316,467316 150W Sodium Med 21k,Philips®,PHIL,Signify North America Corp,5831,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Philips® 467316 150 W Sodium Medium,150 W SODIUM 150W,"Philips, 467316, 150 W, Industrial Grade, Commercial Quality","Philips®, Model 467316, 150 W",{'Wattage': '150 W'},"{'canonical_brand': 'Philips®', 'brand_code': 'PHIL', 'canonical_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '467316', 'part_desc': '467316 150W Sodium Med 21k', 'part_manuf': 'Phillips Lighting (5831)', 'active_brand_input': 'Philips'}, 'transformations': {'extracted_mpn': '467316', 'expanded_acronyms_desc': '150W Sodium Medium 21k', 'uom_normalized_desc': '150 W Sodium Medium 21 K'}, 'brand_resolution': {'input_brand': 'Philips', 'resolved_brand': 'Philips®', 'brand_code': 'PHIL', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Signify North America Corp', 'manufacturer_code': '5831', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '150 W', 'normalized_value': '150 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3709,S3709 25W Incan 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3709 25 W Incandescent 27,25 W INCANDESCENT 25W,"Satco, S3709, 25 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3709, 25 W",{'Wattage': '25 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3709', 'part_desc': 'S3709 25W Incan 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3709', 'expanded_acronyms_desc': '25W Incandescent 27K', 'uom_normalized_desc': '25 W Incandescent 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '25 W', 'normalized_value': '25 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S4720,S4720 25W Incan 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S4720 25 W Incandescent 27,25 W INCANDESCENT 25W,"Satco, S4720, 25 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S4720, 25 W",{'Wattage': '25 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S4720', 'part_desc': 'S4720 25W Incan 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S4720', 'expanded_acronyms_desc': '25W Incandescent 27K', 'uom_normalized_desc': '25 W Incandescent 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '25 W', 'normalized_value': '25 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3720,S3720 40w Inc A15 Med 26k,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3720 40 W Inc A15,40 W INC 40W,"Satco, S3720, 40 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3720, 40 W",{'Wattage': '40 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3720', 'part_desc': 'S3720 40w Inc A15 Med 26k', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3720', 'expanded_acronyms_desc': '40w Inc A15 Medium 26k', 'uom_normalized_desc': '40 W Inc A15 Medium 26 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '40 W', 'normalized_value': '40 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3702,S3702 40W Incan Med 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3702 40 W Incandescent Medium,40 W INCANDESCENT 40W,"Satco, S3702, 40 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3702, 40 W",{'Wattage': '40 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3702', 'part_desc': 'S3702 40W Incan Med 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3702', 'expanded_acronyms_desc': '40W Incandescent Medium 27K', 'uom_normalized_desc': '40 W Incandescent Medium 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '40 W', 'normalized_value': '40 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3703,S3703 40W Incan Med 27K,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3703 40 W Incandescent Medium,40 W INCANDESCENT 40W,"Satco, S3703, 40 W, Industrial Grade, Commercial Quality, Heavy Duty","Satco®, Model S3703, 40 W",{'Wattage': '40 W'},"{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3703', 'part_desc': 'S3703 40W Incan Med 27K', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3703', 'expanded_acronyms_desc': '40W Incandescent Medium 27K', 'uom_normalized_desc': '40 W Incandescent Medium 27 K'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '40 W', 'normalized_value': '40 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
S3797,S3797 4W Incan Cand 27K 2pk,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S3797 4 W Incandescent Candelabra 2 pc,4 W INCANDESCENT 4W 2PC,"Satco, S3797, 4 W, 2 pc, Industrial Grade, Commercial Quality","Satco®, Model S3797, 4 W, 2 pc","{'Wattage': '4 W', 'Package_Quantity': '2 pc'}","{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S3797', 'part_desc': 'S3797 4W Incan Cand 27K 2pk', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S3797', 'expanded_acronyms_desc': '4W Incandescent Candelabra 27K 2pk', 'uom_normalized_desc': '4 W Incandescent Candelabra 27 K 2pk'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '4 W', 'normalized_value': '4 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '2 pc', 'normalized_value': '2 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
S4724,S4724 4W Incan Cand 27K 4pk,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S4724 4 W Incandescent Candelabra 4 pc,4 W INCANDESCENT 4W 4PC,"Satco, S4724, 4 W, 4 pc, Industrial Grade, Commercial Quality","Satco®, Model S4724, 4 W, 4 pc","{'Wattage': '4 W', 'Package_Quantity': '4 pc'}","{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S4724', 'part_desc': 'S4724 4W Incan Cand 27K 4pk', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S4724', 'expanded_acronyms_desc': '4W Incandescent Candelabra 27K 4pk', 'uom_normalized_desc': '4 W Incandescent Candelabra 27 K 4pk'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '4 W', 'normalized_value': '4 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '4 pc', 'normalized_value': '4 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
S4717,S4717 6W Incan Cand 27k 2pk,Satco®,SATC,Satco Products Inc,5573,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Satco® S4717 6 W Incandescent Candelabra 2 pc,6 W INCANDESCENT 6W 2PC,"Satco, S4717, 6 W, 2 pc, Industrial Grade, Commercial Quality","Satco®, Model S4717, 6 W, 2 pc","{'Wattage': '6 W', 'Package_Quantity': '2 pc'}","{'canonical_brand': 'Satco®', 'brand_code': 'SATC', 'canonical_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'S4717', 'part_desc': 'S4717 6W Incan Cand 27k 2pk', 'part_manuf': 'Satco Prod Inc (5573)', 'active_brand_input': 'Satco'}, 'transformations': {'extracted_mpn': 'S4717', 'expanded_acronyms_desc': '6W Incandescent Candelabra 27k 2pk', 'uom_normalized_desc': '6 W Incandescent Candelabra 27 K 2pk'}, 'brand_resolution': {'input_brand': 'Satco', 'resolved_brand': 'Satco®', 'brand_code': 'SATC', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Satco Products Inc', 'manufacturer_code': '5573', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Wattage', 'raw_value': '6 W', 'normalized_value': '6 W', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}, {'attribute': 'Package_Quantity', 'raw_value': '2 pc', 'normalized_value': '2 pc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
